data,index_price,equity,margin_required,bid,ask
11/08/2021 07:34:42.835,13649,4998.66,4994.76,1.15556,1.15556
11/08/2021 07:37:17.786,13650,4997.42,4993.52,1.15525,1.15525
11/08/2021 07:43:36.123,13651,4999.96,4994.76,1.15556,1.15557
11/08/2021 07:54:42.852,13652,5000.91,4994.41,1.15589,1.15592
11/08/2021 08:04:07.709,13653,5000.15,4997.55,1.15626,1.15627
11/08/2021 08:11:35.021,13654,5001.12,4997.22,1.15592,1.15594
11/08/2021 08:13:16.043,13655,5000,5000.00,1.15559,1.15559
11/08/2021 08:22:12.007,13656,5000.31,4999.01,1.15527,1.15528
11/08/2021 08:34:35.915,13657,5000.29,4997.69,1.1556,1.15561
11/08/2021 08:36:06.526,13658,4999.96,4996.06,1.15593,1.15593
11/08/2021 08:38:00.512,13659,4999.00,4995.10,1.15624,1.15625
11/08/2021 08:41:05.647,13660,4997.66,4992.46,1.15657,1.15658
11/08/2021 08:43:41.105,13661,4996.09,4992.19,1.1569,1.15689
11/08/2021 08:49:17.800,13662,4997.36,4993.46,1.15721,1.15722
11/08/2021 09:00:45.419,13663,4997.31,4993.41,1.15754,1.15755
11/08/2021 09:01:11.708,13664,4999.92,4994.72,1.1572,1.15722
11/08/2021 09:21:23.947,13665,5001.00,4994.50,1.15688,1.15686
11/08/2021 09:36:47.515,13666,5001.64,4999.04,1.1572,1.15721
11/08/2021 09:43:27.252,13667,5000,5000.00,1.15687,1.15687
11/08/2021 09:48:58.006,13668,5000.31,4999.01,1.15655,1.15656
11/08/2021 09:56:50.219,13669,5000.29,4997.69,1.15622,1.15623
11/08/2021 10:06:29.907,13670,4999.65,4997.05,1.15591,1.1559
11/08/2021 10:08:06.436,13671,4998.66,4994.76,1.15558,1.15559
11/08/2021 10:09:16.868,13672,5000.00,4994.80,1.15592,1.15591
11/08/2021 10:10:46.393,13673,4998.99,4992.49,1.15559,1.1556
11/08/2021 10:16:57.537,13674,5000.62,4994.12,1.15592,1.15592
11/08/2021 10:30:27.427,13675,5002.10,4994.30,1.15628,1.15624
11/08/2021 10:44:06.775,13676,5000,5000.00,1.15661,1.15663
11/08/2021 10:46:21.162,13677,4999.62,4998.32,1.15696,1.15697
11/08/2021 11:00:47.872,13678,4998.94,4996.34,1.15729,1.1573
11/08/2021 11:10:02.392,13679,4999.91,4996.01,1.15697,1.15697
11/08/2021 11:15:51.537,13680,5000.51,4995.31,1.15664,1.15666
11/08/2021 11:32:13.341,13681,4999.83,4997.23,1.15632,1.1563
11/08/2021 11:40:18.575,13682,5000.76,4996.86,1.15663,1.15665
11/08/2021 11:57:35.267,13683,5001.44,4996.24,1.15698,1.15698
11/08/2021 11:58:25.656,13684,5000,5000.00,1.15729,1.1573
11/08/2021 12:29:33.072,13685,4999.67,4998.37,1.15762,1.15761
11/08/2021 12:32:26.325,13686,4999.01,4996.41,1.15794,1.15794
11/08/2021 12:40:09.553,13687,4999.94,4996.04,1.15761,1.15763
11/08/2021 12:41:10.324,13688,4999.29,4994.09,1.15796,1.15795
11/08/2021 12:47:15.174,13689,5000.53,4995.33,1.15762,1.15764
11/08/2021 13:03:39.903,13690,4999.48,4992.98,1.15797,1.15798
11/08/2021 13:06:39.895,13691,4997.76,4992.56,1.1583,1.15832
11/08/2021 13:10:20.497,13692,5000.50,4994.00,1.15797,1.15797
11/08/2021 13:41:36.520,13693,5001.89,4994.09,1.15766,1.15763
11/08/2021 13:43:00.185,13694,5000,5000.00,1.15729,1.1573
11/08/2021 13:45:34.581,13695,5000.31,4999.01,1.15696,1.15697
11/08/2021 14:00:14.291,13696,5000.28,4997.68,1.15662,1.15664
11/08/2021 14:00:51.797,13697,5000.94,4998.34,1.15697,1.15697
11/08/2021 14:01:18.861,13698,5001.25,4997.35,1.15728,1.15728
11/08/2021 14:03:05.800,13699,5000,5000.00,1.15697,1.15697
11/08/2021 14:07:06.889,13700,5000.31,4999.01,1.15665,1.15666
11/08/2021 14:13:25.172,13701,5000.29,4997.69,1.15698,1.15699
11/08/2021 14:17:39.824,13702,4999.96,4996.06,1.15731,1.15731
11/08/2021 14:18:14.218,13703,4999.00,4995.10,1.15762,1.15763
11/08/2021 14:27:20.525,13704,5000.34,4995.14,1.15728,1.15729
11/08/2021 14:31:06.965,13705,4999.37,4992.87,1.15761,1.15761
11/08/2021 14:33:40.373,13706,5000.92,4994.42,1.15729,1.1573
11/08/2021 15:03:39.996,13707,4999.58,4991.78,1.15762,1.15763
11/08/2021 15:10:45.159,13708,4997.64,4989.84,1.15795,1.15795
11/08/2021 15:11:59.047,13709,4995.47,4988.97,1.15827,1.15826
11/08/2021 15:12:51.466,13710,4996.06,4989.56,1.15858,1.15859
11/08/2021 15:18:01.000,13711,4995.34,4991.44,1.15891,1.15892
11/08/2021 15:24:55.366,13712,4997.99,4994.09,1.15925,1.15923
11/08/2021 15:38:48.191,13713,5000.51,4995.31,1.1589,1.15892
11/08/2021 15:43:30.782,13714,5001.52,4995.02,1.15855,1.15857
11/08/2021 15:47:03.042,13715,5000,5000.00,1.1589,1.15888
11/08/2021 16:08:15.926,13716,5000.31,4999.01,1.15855,1.15857
11/08/2021 16:23:55.507,13717,5000.27,4997.67,1.1589,1.15892
11/08/2021 16:46:09.841,13718,4999.90,4996.00,1.15925,1.15926
11/08/2021 17:08:07.711,13719,5000.87,4996.97,1.15894,1.15893
11/08/2021 17:49:48.997,13720,5001.47,4996.27,1.15861,1.15862
11/08/2021 19:08:23.246,13721,5000,5000.00,1.15894,1.15894
11/08/2021 19:21:53.939,13722,5000.31,4999.01,1.15862,1.15863
11/08/2021 19:59:03.706,13723,5000.32,4997.72,1.15896,1.15894
11/08/2021 20:07:03.536,13724,5000.62,4996.72,1.1586,1.15861
11/08/2021 20:09:18.157,13725,5000.64,4995.44,1.15829,1.15828
11/08/2021 20:14:19.114,13726,5001.57,4997.67,1.1586,1.15861
11/15/2021 01:52:16.903,13727,5000,5000.00,1.14563,1.14566
11/15/2021 01:59:34.460,13728,4999.59,4998.29,1.146,1.14601
11/15/2021 02:00:41.935,13729,4998.95,4996.35,1.14633,1.14632
11/15/2021 02:04:57.425,13730,4999.88,4995.98,1.146,1.14601
11/15/2021 02:09:09.565,13731,5000.53,4995.33,1.14568,1.14568
11/15/2021 02:52:46.836,13732,5001.15,4998.55,1.14599,1.14599
11/15/2021 04:19:26.431,13733,5000,5000.00,1.14568,1.14568
11/15/2021 05:49:03.751,13734,4999.69,4998.39,1.14599,1.14599
11/15/2021 05:55:48.302,13735,4999.05,4996.45,1.1463,1.14631
11/15/2021 06:10:08.132,13736,5000.02,4996.12,1.14598,1.14598
11/15/2021 06:18:30.736,13737,5000.63,4995.43,1.14566,1.14567
11/15/2021 07:04:57.495,13738,5001.27,4998.67,1.14599,1.146
11/15/2021 07:12:52.790,13739,5000,5000.00,1.14568,1.14566
11/15/2021 07:50:24.221,13740,5000.33,4999.03,1.14532,1.14533
11/15/2021 07:55:48.616,13741,5000.32,4997.72,1.145,1.145
11/15/2021 08:00:53.428,13742,4999.68,4997.08,1.14468,1.14469
11/15/2021 08:03:41.271,13743,5000.68,4996.78,1.14502,1.14503
11/15/2021 08:05:06.572,13744,5000.01,4994.81,1.14469,1.14469
11/15/2021 08:14:15.740,13745,5001.25,4996.05,1.145,1.145
11/15/2021 08:30:36.383,13746,5000,5000.00,1.14531,1.14532
11/15/2021 08:34:19.536,13747,5000.32,4999.02,1.14497,1.14498
11/15/2021 08:36:08.986,13748,5000.31,4997.71,1.14465,1.14465
11/15/2021 08:40:11.467,13749,4999.67,4997.07,1.14433,1.14434
11/15/2021 08:42:46.015,13750,4998.63,4994.73,1.14399,1.14401
11/15/2021 08:53:02.952,13751,4999.99,4994.79,1.14434,1.14435
11/15/2021 08:55:50.166,13752,5000.97,4994.47,1.14467,1.14467
11/15/2021 09:05:16.261,13753,5000.33,4997.73,1.14498,1.14499
11/15/2021 09:22:35.250,13754,5001.33,4997.43,1.14465,1.14465
11/15/2021 09:33:26.806,13755,5000,5000.00,1.14496,1.14498
11/15/2021 09:38:48.694,13756,4999.64,4998.34,1.14531,1.1453
11/15/2021 09:48:09.181,13757,5000.26,4997.66,1.14498,1.14499
11/15/2021 10:05:47.127,13758,5000.59,4996.69,1.14467,1.14466
11/15/2021 10:08:19.827,13759,5001.21,4998.61,1.14498,1.14499
11/15/2021 10:11:25.937,13760,5000,5000.00,1.14467,1.14466
11/15/2021 10:24:20.027,13761,4999.67,4998.37,1.14499,1.14499
11/15/2021 10:31:13.035,13762,4999.05,4996.45,1.1453,1.1453
11/15/2021 10:32:56.703,13763,4998.00,4994.10,1.14564,1.14565
11/15/2021 10:33:49.871,13764,4999.34,4994.14,1.1453,1.14531
11/15/2021 10:42:48.795,13765,5000.31,4993.81,1.14497,1.14498
11/15/2021 10:49:24.852,13766,5000.95,4998.35,1.1453,1.1453
11/15/2021 10:53:23.720,13767,5000.64,4996.74,1.14499,1.14499
11/15/2021 10:57:30.483,13768,4999.71,4995.81,1.14468,1.14468
11/15/2021 11:02:55.575,13769,5000.99,4995.79,1.145,1.145
11/15/2021 11:06:24.305,13770,4999.98,4993.48,1.14467,1.14469
11/15/2021 11:08:33.459,13771,5001.69,4995.19,1.14502,1.14504
11/15/2021 11:13:19.805,13772,5000,5000.00,1.14468,1.14469
11/15/2021 11:17:55.452,13773,4999.66,4998.36,1.14501,1.14501
11/15/2021 11:21:53.496,13774,5000.28,4997.68,1.14467,1.1447
11/15/2021 11:23:56.096,13775,5000.61,4996.71,1.14432,1.14433
11/15/2021 11:39:38.548,13776,5001.25,4998.65,1.14465,1.14465
11/15/2021 11:43:24.234,13777,5000,5000.00,1.14496,1.14496
11/15/2021 11:54:01.886,13778,4999.68,4998.38,1.14527,1.14528
11/15/2021 12:00:43.206,13779,5000.32,4997.72,1.14496,1.14495
11/15/2021 12:05:35.142,13780,5000.61,4996.71,1.14463,1.14464
11/15/2021 12:13:15.561,13781,5001.25,4998.65,1.14496,1.14496
11/15/2021 12:23:04.545,13782,5000,5000.00,1.14527,1.14529
11/15/2021 12:37:38.374,13783,5000.31,4999.01,1.14492,1.14494
11/15/2021 12:50:48.506,13784,5000.30,4997.70,1.1446,1.14459
11/15/2021 12:57:36.585,13785,4999.64,4997.04,1.14427,1.14428
11/15/2021 13:11:55.139,13786,5000.61,4996.71,1.1446,1.1446
11/15/2021 13:30:30.978,13787,4999.93,4994.73,1.14427,1.14429
11/15/2021 13:47:59.438,13788,4998.49,4994.59,1.14392,1.14394
11/15/2021 13:48:35.141,13789,5000.87,4995.67,1.14427,1.14428
11/15/2021 13:52:10.997,13790,5001.85,4995.35,1.1446,1.1446
11/15/2021 14:01:48.913,13791,5000,5000.00,1.14428,1.14429
11/15/2021 14:09:49.029,13792,5000.31,4999.01,1.14395,1.14396
11/15/2021 14:11:13.787,13793,5000.29,4997.69,1.14362,1.14363
11/15/2021 14:12:55.439,13794,5000.93,4998.33,1.14395,1.14396
11/15/2021 14:19:24.766,13795,5000.58,4996.68,1.14362,1.14363
11/15/2021 14:24:05.547,13796,5001.55,4997.65,1.14395,1.14394
11/21/2021 22:06:50.518,13797,5000,5000.00,1.12813,1.1286
11/21/2021 23:22:43.130,13798,5000.33,4999.03,1.12729,1.12733
11/21/2021 23:25:52.020,13799,5000.28,4997.68,1.12768,1.12769
11/21/2021 23:26:46.793,13800,5000.57,4996.67,1.12733,1.12736
11/21/2021 23:55:03.950,13801,5000.57,4995.37,1.1277,1.1277
11/22/2021 00:01:02.611,13802,5000.86,4994.36,1.12738,1.12739
11/22/2021 00:02:08.081,13803,5000.81,4993.01,1.12771,1.12773
11/22/2021 00:04:09.604,13804,5000.46,4991.36,1.12806,1.12807
11/22/2021 00:04:24.591,13805,4998.74,4992.24,1.12839,1.12841
11/22/2021 00:04:53.780,13806,5000.80,4993.00,1.12805,1.12806
11/22/2021 00:11:28.627,13807,4999.19,4990.09,1.12838,1.12838
11/22/2021 00:24:25.227,13808,4997.02,4990.52,1.12869,1.12869
11/22/2021 00:36:36.704,13809,5000.45,4992.65,1.12837,1.12838
11/22/2021 00:49:12.590,13810,5002.09,4992.99,1.12805,1.12805
11/22/2021 00:54:37.859,13811,5000,5000.00,1.12773,1.12774
11/22/2021 00:57:00.855,13812,4999.66,4998.36,1.12806,1.12806
11/22/2021 01:04:09.756,13813,4999.00,4996.40,1.12837,1.12839
11/22/2021 01:18:16.464,13814,4997.94,4995.34,1.12872,1.12873
11/22/2021 01:21:21.859,13815,4999.91,4996.01,1.12839,1.1284
11/22/2021 01:30:48.667,13816,4999.29,4994.09,1.12872,1.12871
11/22/2021 01:35:53.432,13817,5000.53,4995.33,1.12838,1.1284
11/22/2021 01:44:35.277,13818,5001.56,4995.06,1.12805,1.12805
11/22/2021 01:48:27.468,13819,5000,5000.00,1.12773,1.12773
11/22/2021 01:54:04.881,13820,5000.31,4999.01,1.12742,1.12742
11/22/2021 01:56:09.916,13821,5000.31,4997.71,1.12711,1.12711
11/22/2021 01:57:18.047,13822,4999.69,4997.09,1.1268,1.1268
11/22/2021 01:59:18.231,13823,5000.62,4996.72,1.12711,1.12711
11/22/2021 02:00:21.975,13824,5001.24,4996.04,1.12742,1.12742
11/22/2021 02:17:13.438,13825,5000,5000.00,1.12711,1.12711
11/22/2021 02:26:48.265,13826,4999.69,4998.39,1.12742,1.12742
11/22/2021 02:43:29.492,13827,5000.31,4997.71,1.1271,1.12711
11/22/2021 02:49:11.592,13828,5000.64,4996.74,1.12679,1.12678
11/22/2021 02:59:16.037,13829,5001.26,4998.66,1.1271,1.12711
11/22/2021 03:04:53.834,13830,5000,5000.00,1.12677,1.12678
11/22/2021 03:45:00.656,13831,4999.65,4998.35,1.1271,1.12711
11/22/2021 03:53:29.814,13832,4998.97,4996.37,1.12743,1.12744
11/22/2021 03:57:57.837,13833,4999.94,4996.04,1.12709,1.12711
11/22/2021 04:08:38.710,13834,4999.29,4994.09,1.12744,1.12743
11/22/2021 04:57:40.962,13835,4997.97,4992.77,1.12775,1.12776
11/22/2021 05:24:30.944,13836,4999.60,4993.10,1.12743,1.12743
11/22/2021 05:35:41.257,13837,5000.99,4993.19,1.12712,1.12709
11/22/2021 05:37:51.791,13838,5001.67,4999.07,1.12746,1.12748
11/22/2021 06:01:15.240,13839,5000,5000.00,1.12781,1.12782
11/22/2021 06:08:12.116,13840,5000.31,4999.01,1.12749,1.12749
11/22/2021 06:34:06.242,13841,5000.31,4997.71,1.12718,1.12718
11/22/2021 06:43:03.138,13842,4999.69,4997.09,1.12687,1.12687
11/22/2021 06:49:01.283,13843,5000.62,4996.72,1.12718,1.12718
11/22/2021 06:59:18.288,13844,4999.94,4994.74,1.12685,1.12687
11/22/2021 07:00:31.756,13845,4998.58,4993.38,1.12652,1.12652
11/22/2021 07:01:38.192,13846,5000.13,4993.63,1.12683,1.12683
11/22/2021 07:07:29.734,13847,4998.89,4991.09,1.12652,1.12652
11/22/2021 07:10:18.165,13848,5000.75,4992.95,1.12683,1.12685
11/22/2021 07:15:36.615,13849,5002.47,4993.37,1.12718,1.12719
11/22/2021 07:27:05.048,13850,5000,5000.00,1.12686,1.12686
11/22/2021 07:33:18.867,13851,5000.31,4999.01,1.12654,1.12655
11/22/2021 07:41:35.489,13852,5000.28,4997.68,1.12687,1.12689
11/22/2021 07:57:50.180,13853,5000.60,4996.70,1.12653,1.12654
11/22/2021 07:59:05.206,13854,5000.58,4995.38,1.12619,1.1262
11/22/2021 08:00:11.022,13855,5001.55,4997.65,1.12652,1.12653
11/22/2021 08:00:31.198,13856,5000,5000.00,1.12619,1.1262
11/22/2021 08:00:43.621,13857,4999.66,4998.36,1.12652,1.12652
11/22/2021 08:01:18.790,13858,5000.28,4997.68,1.12618,1.12621
11/22/2021 08:02:28.228,13859,4999.87,4995.97,1.12655,1.12657
11/22/2021 08:04:07.484,13860,4998.84,4994.94,1.1269,1.1269
11/22/2021 08:06:03.760,13861,4997.56,4993.66,1.12722,1.12722
11/22/2021 08:10:58.474,13862,4999.83,4994.63,1.12689,1.12691
11/22/2021 08:16:31.404,13863,4998.78,4992.28,1.12724,1.12725
11/22/2021 08:21:48.308,13864,4997.16,4993.26,1.12757,1.12757
11/22/2021 08:26:44.102,13865,5000.47,4995.27,1.12725,1.12726
11/22/2021 08:27:09.659,13866,5001.50,4995.00,1.12694,1.12692
11/22/2021 08:27:44.735,13867,5000,5000.00,1.12725,1.12727
11/22/2021 08:33:05.901,13868,4999.62,4998.32,1.1276,1.12761
11/22/2021 08:33:50.978,13869,5000.26,4997.66,1.12729,1.12728
11/22/2021 08:35:24.054,13870,4999.91,4996.01,1.1276,1.12761
11/22/2021 08:36:19.512,13871,5000.88,4996.98,1.12727,1.12728
11/22/2021 08:37:03.794,13872,5001.52,4996.32,1.12694,1.12695
11/22/2021 08:41:27.681,13873,5000,5000.00,1.12727,1.12727
11/22/2021 08:48:01.088,13874,5000.32,4999.02,1.12695,1.12695
11/22/2021 08:53:09.561,13875,5000.33,4997.73,1.12727,1.12726
11/22/2021 08:54:01.435,13876,5000.31,4997.71,1.12694,1.12695
11/22/2021 08:59:08.637,13877,4999.96,4996.06,1.12661,1.12662
11/22/2021 09:01:55.158,13878,5000.93,4997.03,1.12694,1.12695
11/22/2021 09:04:39.997,13879,5001.59,4996.39,1.12727,1.12726
11/28/2021 22:22:16.866,13880,5000,5000.00,1.13087,1.13167
11/28/2021 23:01:14.409,13881,5000.45,4999.15,1.12953,1.12962
11/28/2021 23:10:11.147,13882,5000.33,4997.73,1.12908,1.12911
11/28/2021 23:11:25.653,13883,4999.49,4998.19,1.12869,1.12874
11/28/2021 23:12:31.858,13884,4999.58,4996.98,1.12832,1.12831
11/28/2021 23:13:48.568,13885,5000.57,4996.67,1.12865,1.12868
11/28/2021 23:18:37.730,13886,4999.77,4994.57,1.12828,1.12831
11/28/2021 23:26:44.486,13887,5001.23,4996.03,1.12866,1.12869
11/28/2021 23:30:16.275,13888,5000,5000.00,1.12903,1.12906
11/29/2021 00:07:47.100,13889,5000.31,4999.01,1.12868,1.12869
11/29/2021 00:08:05.111,13890,5000.30,4997.70,1.12903,1.12903
11/29/2021 00:17:41.660,13891,4999.97,4996.07,1.12934,1.12935
11/29/2021 00:22:09.810,13892,4998.93,4995.03,1.12967,1.12969
11/29/2021 00:26:02.612,13893,5000.29,4995.09,1.12934,1.12934
11/29/2021 00:29:14.975,13894,5001.22,4994.72,1.12903,1.12903
11/29/2021 00:35:02.389,13895,5000,5000.00,1.12934,1.12936
11/29/2021 00:54:44.268,13896,5000.31,4999.01,1.12901,1.12901
11/29/2021 01:08:55.511,13897,5000.31,4997.71,1.1287,1.1287
11/29/2021 01:11:36.431,13898,4999.69,4997.09,1.12839,1.12839
11/29/2021 01:18:41.526,13899,5000.62,4996.72,1.1287,1.12871
11/29/2021 01:56:25.056,13900,4999.97,4994.77,1.12838,1.12838
11/29/2021 02:06:03.587,13901,4998.73,4993.53,1.12807,1.12807
11/29/2021 02:35:07.021,13902,4997.18,4991.98,1.12776,1.12776
11/29/2021 02:58:36.050,13903,4999.98,4993.48,1.12807,1.12808
11/29/2021 03:11:10.199,13904,5001.27,4993.47,1.1284,1.12842
11/29/2021 03:32:59.972,13905,5000,5000.00,1.12808,1.12807
11/29/2021 04:16:42.601,13906,5000.31,4999.01,1.12775,1.12776
11/29/2021 04:58:01.378,13907,5000.30,4997.70,1.12743,1.12743
11/29/2021 05:17:03.639,13908,5000.96,4998.36,1.12776,1.12776
11/29/2021 05:28:38.947,13909,5001.27,4997.37,1.12807,1.12807
11/29/2021 05:35:55.544,13910,5000,5000.00,1.12776,1.12776
11/29/2021 05:40:44.307,13911,4999.68,4998.38,1.12807,1.12808
11/29/2021 05:58:48.031,13912,5000.32,4997.72,1.12775,1.12775
11/29/2021 06:01:49.740,13913,4999.98,4996.08,1.12807,1.12808
11/29/2021 06:06:42.858,13914,4999.03,4995.13,1.1284,1.12839
11/29/2021 06:12:24.588,13915,5000.31,4995.11,1.12807,1.12807
11/29/2021 06:18:42.266,13916,4999.30,4992.80,1.12838,1.1284
11/29/2021 06:19:56.848,13917,5001.01,4994.51,1.12804,1.12805
11/29/2021 06:34:26.921,13918,5000,5000.00,1.12837,1.12837
11/29/2021 06:45:22.570,13919,5000.31,4999.01,1.12805,1.12806
11/29/2021 06:55:57.876,13920,5000.30,4997.70,1.12773,1.12773
11/29/2021 06:59:21.842,13921,4999.68,4997.08,1.12742,1.12742
11/29/2021 07:00:14.886,13922,4998.75,4994.85,1.12711,1.12711
11/29/2021 07:01:00.277,13923,4997.51,4993.61,1.1268,1.1268
11/29/2021 07:05:09.982,13924,4997.53,4993.63,1.12649,1.12649
11/29/2021 07:12:22.042,13925,5000.01,4994.81,1.1268,1.1268
11/29/2021 07:15:49.341,13926,4999.00,4992.50,1.12647,1.12649
11/29/2021 07:16:30.048,13927,5000.71,4994.21,1.12682,1.12682
11/29/2021 07:42:25.515,13928,4999.47,4991.67,1.12651,1.12651
11/29/2021 07:48:47.959,13929,5001.33,4993.53,1.12682,1.12682
11/29/2021 07:57:49.073,13930,5000,5000.00,1.12651,1.12651
11/29/2021 07:58:57.121,13931,5000.31,4999.01,1.1262,1.1262
11/29/2021 08:07:30.555,13932,5000.31,4997.71,1.12652,1.12652
11/29/2021 08:08:16.806,13933,5000.61,4996.71,1.1262,1.12621
11/29/2021 08:12:25.295,13934,5000.59,4995.39,1.12653,1.12654
11/29/2021 08:13:05.175,13935,5000.92,4994.42,1.12621,1.12621
11/29/2021 08:17:09.487,13936,5000.89,4993.09,1.12652,1.12653
11/29/2021 08:25:05.130,13937,5000.54,4991.44,1.12685,1.12686
11/29/2021 08:39:01.634,13938,4998.92,4992.42,1.12718,1.12718
11/29/2021 08:47:29.872,13939,5000.84,4993.04,1.12686,1.12686
11/29/2021 08:50:18.009,13940,4999.29,4990.19,1.12717,1.12717
11/29/2021 08:56:24.374,13941,4996.98,4987.88,1.12748,1.1275
11/29/2021 09:01:55.186,13942,4994.46,4989.26,1.12783,1.12781
11/29/2021 09:02:57.933,13943,4997.87,4992.67,1.12815,1.12816
11/29/2021 09:05:01.034,13944,5000.81,4994.31,1.12782,1.12783
11/29/2021 09:15:29.054,13945,4999.47,4991.67,1.12815,1.12816
11/29/2021 09:17:25.923,13946,4997.47,4993.57,1.12849,1.12849
11/29/2021 09:19:34.830,13947,4999.87,4994.67,1.1288,1.1288
11/29/2021 09:22:35.463,13948,5001.42,4994.92,1.12849,1.12849
11/29/2021 09:24:00.344,13949,5000,5000.00,1.1288,1.12881
11/29/2021 09:27:59.132,13950,5000.31,4999.01,1.12849,1.12848
11/29/2021 09:33:35.623,13951,5000.30,4997.70,1.12816,1.12816
11/29/2021 09:35:42.829,13952,5000.94,4998.34,1.12848,1.12849
11/29/2021 09:38:16.201,13953,5000.63,4996.73,1.12817,1.12816
11/29/2021 09:44:03.083,13954,5001.56,4997.66,1.12848,1.12851
11/29/2021 09:47:39.582,13955,5000,5000.00,1.12885,1.12887
11/29/2021 09:55:12.132,13956,5000.31,4999.01,1.12852,1.12852
11/29/2021 10:02:52.285,13957,5000.29,4997.69,1.12883,1.12885
11/29/2021 10:07:15.463,13958,5000.62,4996.72,1.1285,1.1285
11/29/2021 10:26:32.103,13959,5000.60,4995.40,1.12882,1.12883
11/29/2021 10:35:12.626,13960,5000.25,4993.75,1.12915,1.12916
11/29/2021 10:47:50.395,13961,5001.55,4996.35,1.12882,1.12883
11/29/2021 10:49:36.603,13962,5000,5000.00,1.1285,1.1285
11/29/2021 10:58:31.060,13963,5000.31,4999.01,1.12816,1.12819
11/29/2021 11:00:01.917,13964,5000.29,4997.69,1.12853,1.12852
11/29/2021 11:05:03.100,13965,4999.94,4996.04,1.12884,1.12885
11/29/2021 11:23:18.220,13966,4998.93,4995.03,1.12917,1.12918
11/29/2021 12:28:14.058,13967,5000.23,4995.03,1.12884,1.12885
11/29/2021 12:32:39.192,13968,5001.21,4994.71,1.12852,1.12852
12/06/2021 00:40:29.580,13969,5000,5000.00,1.12962,1.12963
12/06/2021 00:53:27.792,13970,5000.31,4999.01,1.1293,1.1293
12/06/2021 01:13:20.357,13971,5000.30,4997.70,1.12898,1.12899
12/06/2021 01:41:38.014,13972,5000.94,4998.34,1.12931,1.12932
12/06/2021 02:04:19.013,13973,5001.26,4997.36,1.12964,1.12964
12/06/2021 02:09:47.817,13974,5000,5000.00,1.12932,1.12933
12/06/2021 03:16:01.718,13975,5000.31,4999.01,1.12898,1.129
12/06/2021 03:49:22.736,13976,5000.30,4997.70,1.12934,1.12933
12/06/2021 04:41:03.493,13977,5000.58,4996.68,1.129,1.12902
12/06/2021 05:05:45.671,13978,5000.56,4995.36,1.12866,1.12867
12/06/2021 05:57:25.422,13979,4999.55,4995.65,1.12833,1.12833
12/06/2021 06:08:41.081,13980,5000.79,4995.59,1.12864,1.12864
12/06/2021 06:19:54.403,13981,4999.86,4993.36,1.12833,1.12833
12/06/2021 06:57:26.302,13982,4998.26,4994.36,1.12801,1.12802
12/06/2021 07:17:11.170,13983,5001.56,4996.36,1.12834,1.12836
12/06/2021 07:27:09.992,13984,5000,5000.00,1.12798,1.12801
12/06/2021 07:29:12.900,13985,4999.59,4998.29,1.12835,1.12836
12/06/2021 07:34:12.183,13986,4998.91,4996.31,1.12868,1.12869
12/06/2021 07:40:28.312,13987,4999.88,4995.98,1.12836,1.12836
12/06/2021 07:45:11.613,13988,5000.53,4995.33,1.12805,1.12804
12/06/2021 07:50:41.885,13989,4999.87,4997.27,1.12772,1.12773
12/06/2021 08:04:55.613,13990,5000.84,4996.94,1.12805,1.12804
12/06/2021 08:05:23.699,13991,5001.44,4996.24,1.12836,1.12837
12/06/2021 08:10:47.267,13992,5000,5000.00,1.12869,1.1287
12/06/2021 08:17:53.225,13993,5000.31,4999.01,1.12836,1.12837
12/06/2021 08:25:46.944,13994,5000.31,4997.71,1.12869,1.12868
12/06/2021 08:28:52.148,13995,4999.97,4996.07,1.12901,1.12901
12/06/2021 08:32:02.246,13996,5000.90,4997.00,1.12869,1.1287
12/06/2021 08:42:26.220,13997,5000.22,4995.02,1.12902,1.12903
12/06/2021 08:45:01.563,13998,5001.52,4996.32,1.1287,1.1287
12/06/2021 08:49:34.635,13999,5000,5000.00,1.12901,1.12902
12/06/2021 09:02:21.547,14000,5000.31,4999.01,1.12868,1.12869
12/06/2021 09:05:20.389,14001,5000.29,4997.69,1.12901,1.12902
12/06/2021 09:13:25.021,14002,4999.96,4996.06,1.12934,1.12934
12/06/2021 09:34:47.557,14003,5000.92,4997.02,1.12902,1.12902
12/06/2021 09:38:11.814,14004,5000.27,4995.07,1.12933,1.12934
12/06/2021 09:48:11.837,14005,4998.93,4993.73,1.12966,1.12967
12/06/2021 10:03:22.743,14006,4997.21,4993.31,1.12999,1.13001
12/06/2021 10:10:39.472,14007,4997.77,4995.17,1.13035,1.13036
12/06/2021 10:24:48.085,14008,4998.78,4996.18,1.13068,1.1307
12/06/2021 10:35:45.038,14009,5000.83,4996.93,1.13034,1.13035
12/06/2021 10:39:30.901,14010,5001.48,4996.28,1.13002,1.13002
12/06/2021 10:44:05.922,14011,5000,5000.00,1.12969,1.12971
12/06/2021 10:48:53.572,14012,4999.64,4998.34,1.13004,1.13003
12/06/2021 11:28:53.701,14013,5000.26,4997.66,1.1297,1.12972
12/06/2021 11:33:16.487,14014,4999.92,4996.02,1.13006,1.13005
12/06/2021 11:38:54.777,14015,5000.85,4996.95,1.12973,1.12974
12/06/2021 11:43:06.776,14016,5001.50,4996.30,1.12941,1.12941
12/06/2021 11:48:32.815,14017,5000,5000.00,1.12972,1.12973
12/06/2021 11:55:33.667,14018,5000.32,4999.02,1.1294,1.12939
